pad_number,x,y,via_x,via_y,connector_number,connector_pin,pin_name,sector,strip,channel_id,pin_x,pin_y,pad_angle,pad_cx,pad_cy,pad_area,pad_w,pad_h,radius,phi,delta_phi,mec8_connector,mec8_pin
1141,272.801,301.218,263.923,293.887,8,128,S118,8,12,1035,423.4572,474.9248,319.558,263.9357,293.8062,132.641,12.0226,11.5982,444.4026,0.80975755,-0.00320462,0,13
1142,349.695,385.776,340.382,378.83,8,129,S119,8,9,1032,418.4537,468.2836,319.558,340.3931,378.7464,132.908,12.0494,11.602,558.6707,0.81447765,-0.00216753,0,12
1143,188.883,207.616,181.583,198.853,8,130,S120,8,10,1033,423.8377,474.6004,319.558,181.5988,198.7759,132.058,12.0604,11.6897,318.7699,0.79787357,-0.01660408,0,11
1144,227.58,249.662,219.809,241.329,8,131,S121,8,7,1030,418.8342,467.9593,319.558,219.8229,241.2497,132.373,12.0753,11.6762,375.8926,0.80227821,-0.00282254,0,10
1145,387.93,428.247,378.614,421.299,8,132,S122,8,8,1031,424.2182,474.2761,319.558,378.624,421.2149,133.001,12.0585,11.6033,615.8029,0.81664518,0.01436697,0,9
1146,304.934,333.793,296.269,326.273,8,133,S123,8,5,1028,419.2148,467.6349,319.558,296.2804,326.1903,132.766,12.0933,11.6608,490.1527,0.80812129,-0.00257738,0,8
1147,266.411,291.585,258.038,283.802,8,134,S124,8,6,1029,424.5988,473.9517,319.558,258.0506,283.7207,132.599,12.0855,11.6681,433.0248,0.80510075,-0.00302054,0,7
1148,382.043,418.152,372.734,411.211,8,135,S125,8,3,1026,419.5953,467.3106,319.558,372.7441,411.1268,132.979,12.1035,11.6511,604.4201,0.8123088,0.00126104,0,6
1149,343.382,376.071,334.501,368.742,8,136,S126,8,4,1027,424.9793,473.6274,319.558,334.5118,368.6589,132.881,12.0987,11.6557,547.2832,0.81069867,-0.00161013,0,5
1150,374.248,409.809,366.846,401.115,8,137,S127,8,1,1024,419.9758,466.9862,319.558,366.8564,401.0314,132.971,12.1504,11.701,593.0026,0.81217338,0.0,0,4
1151,335.38,367.925,328.611,358.647,8,138,S128,8,2,1025,425.3598,473.3031,319.558,328.6217,358.5635,132.868,12.1516,11.7113,535.866,0.81104776,-0.00112562,0,3
1152,304.803,504.325,298.402,494.8485,9,3,S1,9,127,1278,344.9102,524.8749,325.171,298.4282,494.7677,133.022,12.4758,12.0346,624.5854,0.99803909,0.0009493,1,68
1153,310.192,511.343,304.117,504.7478,9,4,S2,9,128,1279,349.6506,531.6881,325.171,304.1431,504.6669,133.039,12.481,12.0388,633.4044,0.99689361,-0.00114548,1,67
1154,293.389,484.515,286.972,475.0496,9,5,S3,9,125,1276,345.3207,524.5894,325.171,286.9982,474.9692,132.984,12.4639,12.0255,601.7522,0.99613861,0.00102653,1,66
1155,299.105,494.415,292.687,484.9491,9,6,S4,9,126,1277,350.061,531.4025,325.171,292.713,484.8683,133.003,12.4698,12.0302,613.1692,0.99708979,0.00095118,1,65
1156,281.977,464.704,275.542,455.25,9,7,S5,9,123,1274,345.7311,524.3038,325.171,275.568,455.17,132.946,12.4518,12.0158,578.9215,0.99408439,0.00111498,1,64
1157,287.693,474.604,281.257,465.15,9,8,S6,9,124,1275,350.4715,531.1169,325.171,281.2828,465.0697,132.973,12.4588,12.0207,590.3374,0.99511208,0.00102769,1,63
1158,270.566,444.891,264.111,435.451,9,9,S7,9,121,1272,346.1415,524.0182,325.171,264.1374,435.3707,132.905,12.4383,12.0053,556.0923,0.99185803,0.00121245,1,62
1159,276.283,454.79,269.826,445.351,9,10,S8,9,122,1273,350.8819,530.8314,325.171,269.8524,445.2705,132.93,12.4458,12.0109,567.5066,0.99296941,0.00111138,1,61
1160,259.158,425.076,252.68,415.651,9,11,S9,9,119,1270,346.552,523.7327,325.171,252.7066,415.5711,132.866,12.4239,11.9944,533.2662,0.9894343,0.00126532,1,60
1161,264.874,434.976,258.396,425.551,9,12,S10,9,120,1271,351.2923,530.5458,325.171,258.422,425.4712,132.888,12.4315,12.0001,544.6792,0.99064558,0.00121128,1,59
1162,247.751,405.258,241.249,395.85,9,13,S11,9,117,1268,346.9624,523.4471,325.171,241.2759,395.7708,132.815,12.408,11.9814,510.4414,0.98678893,0.00138368,1,58
1163,253.442,415.175,246.965,405.75,9,14,S12,9,118,1269,351.7028,530.2603,325.171,246.9916,405.6709,132.844,12.4169,11.9879,521.8531,0.98816898,0.00138005,1,57
1164,236.319,385.457,229.818,376.049,9,15,S13,9,115,1266,347.3728,523.1615,325.171,229.8451,375.9701,132.769,12.3915,11.9676,487.6209,0.98395794,0.00151899,1,56
1165,242.035,395.357,235.534,385.95,9,16,S14,9,116,1267,352.1132,529.9747,325.171,235.56,385.8707,132.786,12.3993,11.9749,499.0303,0.98540525,0.00144731,1,55
1166,224.914,365.636,218.386,356.247,9,17,S15,9,113,1264,347.7833,522.876,325.171,218.4136,356.1689,132.704,12.3706,11.952,464.8031,0.98077678,0.00167365,1,54
1167,230.603,375.555,224.102,366.148,9,18,S16,9,114,1265,352.5236,529.6891,325.171,224.1291,366.0696,132.741,12.3815,11.9595,476.211,0.98243895,0.00166217,1,53
1168,213.481,345.832,206.955,336.444,9,19,S17,9,111,1262,348.1937,522.5904,325.171,206.9818,336.3666,132.633,12.3487,11.9343,441.9889,0.97734122,0.00185463,1,52
1169,219.197,355.734,212.671,346.346,9,20,S18,9,112,1263,352.9341,529.4036,325.171,212.698,346.2677,132.67,12.3604,11.9441,453.3951,0.97910313,0.00176191,1,51
1170,202.077,326.008,195.522,316.641,9,21,S19,9,109,1260,348.6041,522.3049,325.171,195.5499,316.5636,132.566,12.3249,11.9162,419.1803,0.97344771,0.00216994,1,50
1171,207.764,335.929,201.238,326.543,9,22,S20,9,110,1261,353.3445,529.118,325.171,201.2658,326.4653,132.602,12.3377,11.9246,430.5829,0.97548659,0.00203888,1,49
1172,190.678,306.179,184.089,296.836,9,23,S21,9,107,1258,349.0145,522.0193,325.171,184.1173,296.7595,132.481,12.2963,11.8934,396.3775,0.96908863,0.00243837,1,48
1173,196.395,316.082,189.806,306.739,9,24,S22,9,108,1259,353.7549,528.8324,325.171,189.8337,306.6618,132.523,12.3106,11.9048,407.7783,0.97127777,0.00218914,1,47
1174,179.282,286.346,172.656,277.03,9,25,S23,9,105,1256,349.425,521.7337,325.171,172.6842,276.9543,132.378,12.2635,11.8683,373.5815,0.96418482,-0.01684226,1,46
1175,184.999,296.25,178.373,286.933,9,26,S24,9,106,1257,354.1653,528.5469,325.171,178.4008,286.8572,132.431,12.2806,11.8813,384.9788,0.96665026,0.00246544,1,45
1176,314.858,498.11,308.529,488.5986,9,27,S25,9,103,1254,349.8354,521.4482,325.171,308.5537,488.5172,133.012,12.2578,11.8073,624.9234,0.97912597,0.01756106,1,44
1177,318.548,505.76,314.249,498.503,9,28,S26,9,104,1255,354.5758,528.2613,325.171,314.2735,498.4215,133.033,12.2679,11.8162,633.3322,0.98102708,0.00190111,1,43
1178,309.463,487.995,302.809,478.6939,9,29,S27,9,101,1252,350.2458,521.1626,325.171,302.8336,478.6127,132.997,12.2486,11.7981,613.5199,0.97722918,0.00072923,1,42
1179,173.564,276.441,166.939,267.126,9,30,S28,9,102,1253,354.9862,527.9757,325.171,166.9669,267.0513,132.318,12.2459,11.8539,362.1852,0.96156491,-0.01566427,1,41
1180,167.89,266.507,161.222,257.222,9,31,S29,9,99,1250,350.6563,520.877,325.171,161.2502,257.1473,132.264,12.2267,11.8385,350.7931,0.95862464,-0.01580478,1,40
1181,303.441,478.285,297.089,468.789,9,32,S30,9,100,1251,355.3966,527.6902,325.171,297.1133,468.7079,132.981,12.2378,11.789,602.1027,0.97649995,0.01787531,1,39
1182,292.013,458.465,285.648,448.978,9,33,S31,9,97,1248,351.0667,520.5915,325.171,285.6725,448.8971,132.948,12.216,11.7688,579.2844,0.9736876,0.0180447,1,38
1183,298.07,468.153,291.368,458.884,9,34,S32,9,98,1249,355.8071,527.4046,325.171,291.3929,458.8028,132.967,12.2279,11.7791,590.7018,0.97442942,0.00074182,1,37
1184,286.654,448.322,279.927,439.072,9,37,S33,9,95,1246,351.8876,520.0203,325.171,279.951,438.9916,132.935,12.2047,11.7585,567.8848,0.97144905,0.00080746,1,34
1185,162.171,256.601,155.504,247.317,9,38,S34,9,96,1247,356.6279,526.8335,325.171,155.533,247.2432,132.198,12.2058,11.823,339.4011,0.9556429,-0.01580615,1,33
1186,156.452,246.694,149.786,237.412,9,39,S35,9,93,1244,352.298,519.7348,325.171,149.8154,237.3385,132.126,12.1831,11.8046,328.0115,0.95245231,-0.01576481,1,32
1187,280.585,438.642,274.205,429.166,9,40,S36,9,94,1245,357.0384,526.5479,325.171,274.2298,429.0854,132.904,12.1912,11.7477,556.4686,0.97064159,0.01818928,1,31
1188,150.783,236.753,144.068,227.506,9,41,S37,9,91,1242,352.7084,519.4492,325.171,144.0974,227.4333,132.051,12.1588,11.7859,316.627,0.94884131,-0.01768688,1,30
1189,275.238,428.489,268.484,419.259,9,42,S38,9,92,1243,357.4488,526.2624,325.171,268.508,419.1789,132.889,12.1791,11.7359,545.0717,0.96821712,0.01937581,1,29
1190,263.433,408.909,257.039,399.445,9,43,S39,9,89,1240,353.1188,519.1636,325.171,257.0637,399.3645,132.846,12.1513,11.7113,522.2513,0.96559103,0.02043129,1,28
1191,269.516,418.581,262.761,409.352,9,44,S40,9,90,1241,357.8592,525.9768,325.171,262.7861,409.272,132.857,12.1651,11.7234,533.6664,0.96652819,0.00093716,1,27
1192,258.1,398.744,251.316,389.537,9,45,S41,9,87,1238,353.5293,518.8781,325.171,251.3405,389.4567,132.824,12.1368,11.6965,510.8595,0.96285563,0.02190504,1,26
1193,145.063,226.845,138.35,217.6,9,46,S42,9,88,1239,358.2696,525.6912,325.171,138.3794,217.5273,131.97,12.132,11.765,305.2439,0.94515974,-0.01769589,1,25
1194,252.409,388.812,245.593,379.628,9,47,S43,9,85,1236,353.9397,518.5925,325.171,245.6175,379.5482,132.787,12.1198,11.6838,499.4575,0.96085021,0.02449434,1,24
1195,139.402,216.897,132.631,207.692,9,48,S44,9,86,1237,358.6801,525.4057,325.171,132.6608,207.6206,131.879,12.1019,11.7423,293.8676,0.94095059,-0.01989962,1,23
1196,246.685,378.901,239.869,369.719,9,49,S45,9,83,1234,354.3501,518.307,325.171,239.8938,369.6393,132.765,12.1041,11.6687,488.0558,0.95883116,0.00113724,1,22
1197,133.75,206.939,126.911,197.784,9,50,S46,9,84,1235,359.0905,525.1201,325.171,126.9421,197.7128,131.774,12.0702,11.7168,282.4941,0.93635587,-0.02247529,1,21
1198,128.027,197.028,121.192,187.874,9,51,S47,9,81,1232,354.7606,518.0214,325.171,121.2224,187.8046,131.658,12.033,11.6894,271.1226,0.93168936,-0.02271617,1,20
1199,240.573,369.249,234.145,359.809,9,52,S48,9,82,1233,359.5009,524.8345,325.171,234.169,359.73,132.736,12.0869,11.6527,476.6446,0.95769392,0.02600456,1,19
1200,122.388,187.057,115.471,177.964,9,53,S49,9,79,1230,355.171,517.7358,325.171,115.5025,177.8943,131.523,11.9924,11.6595,259.7599,0.92621709,-0.02575142,1,18
1201,235.271,359.054,228.42,349.899,9,54,S50,9,80,1231,359.9114,524.549,325.171,228.4443,349.8197,132.706,12.068,11.636,465.2581,0.95440553,0.02818844,1,17
1202,116.764,177.073,109.75,168.051,9,55,S51,9,77,1228,355.5814,517.4503,325.171,109.7814,167.9832,131.381,11.9482,11.6246,248.4045,0.92016464,-0.02923241,1,16
1203,229.585,349.115,222.694,339.988,9,56,S52,9,78,1229,360.3218,524.2634,325.171,222.7192,339.9086,132.674,12.0491,11.6184,453.8625,0.95196851,0.03180387,1,15
1204,328.646,499.013,324.253,492.0547,9,57,S53,9,75,1226,355.9919,517.1647,325.171,324.2754,491.9728,133.036,12.0511,11.589,633.4576,0.96185397,0.0138131,1,14
1205,223.901,339.172,216.968,330.076,9,58,S54,9,76,1227,360.7322,523.9778,325.171,216.9928,329.9972,132.642,12.0286,11.6006,442.4676,0.94939705,-0.01245692,1,13
1206,325.175,491.434,318.525,482.1415,9,59,S55,9,73,1224,356.4023,516.8791,325.171,318.548,482.0596,133.014,12.036,11.5756,625.2572,0.959474,0.0010203,1,12
1207,217.734,329.555,211.241,320.163,9,60,S56,9,74,1225,361.1427,523.6923,325.171,211.2659,320.0844,132.605,12.0065,11.5798,431.0585,0.94804087,-0.01143313,1,11
1208,212.033,319.622,205.513,310.249,9,61,S57,9,71,1222,356.8127,516.5936,325.171,205.5383,310.1713,132.562,11.9833,11.559,419.6665,0.94526985,-0.01083976,1,10
1209,319.137,481.728,312.798,472.2276,9,62,S58,9,72,1223,361.5531,523.4067,325.171,312.8206,472.1458,133.0,12.022,11.5614,613.8439,0.9584537,0.01318385,1,9
1210,111.164,167.067,104.027,158.137,9,63,S59,9,69,1220,357.2231,516.308,325.171,104.0598,158.0703,131.226,11.9539,11.5873,237.0563,0.91339574,-0.04095722,1,8
1211,313.741,471.589,307.07,462.313,9,64,S60,9,70,1221,361.9635,523.1211,325.171,307.0925,462.2312,132.985,12.0069,11.5477,602.4472,0.95610961,0.04271387,1,7
1212,206.762,309.392,199.785,300.335,9,65,S61,9,67,1218,357.6336,516.0224,325.171,199.8099,300.2569,132.528,11.9585,11.5371,408.2909,0.94106463,-0.01141083,1,6
1213,308.012,461.673,301.341,452.398,9,66,S62,9,68,1219,362.3739,522.8356,325.171,301.3635,452.3162,132.971,11.9911,11.5323,591.0433,0.95435296,0.01328833,1,5
1214,200.574,299.791,194.055,290.419,9,67,S63,9,65,1216,358.044,515.7369,325.171,194.0802,290.3417,132.478,11.9314,11.5136,396.8877,0.93941871,-0.01115996,1,4
1215,302.307,451.739,295.611,442.482,9,68,S64,9,66,1217,362.7844,522.55,325.171,295.634,442.4003,132.949,11.9741,11.5164,579.6405,0.95247546,0.01305675,1,3
1216,105.596,157.033,98.304,148.221,9,73,S65,9,63,1214,359.2753,514.8802,325.171,98.3373,148.1555,131.029,11.9598,11.5526,225.7177,0.90575845,-0.04278542,0,68
1217,296.575,441.822,289.881,432.565,9,74,S66,9,64,1215,364.0157,521.6933,325.171,289.9035,432.4836,132.932,11.9574,11.4997,568.238,0.95057867,0.04482022,0,67
1218,195.353,289.519,188.324,280.502,9,75,S67,9,61,1212,359.6857,514.5946,325.171,188.3498,280.425,132.429,11.9138,11.488,385.5187,0.93462345,0.03761773,0,66
1219,290.87,431.885,284.15,422.647,9,76,S68,9,62,1213,364.4261,521.4078,325.171,284.1725,422.5663,132.903,11.938,11.4835,556.8371,0.94854387,0.01392042,0,65
1220,285.493,421.721,278.418,412.729,9,77,S69,9,59,1210,360.0962,514.309,325.171,278.4413,412.6475,132.889,11.9197,11.4649,545.4463,0.94569284,0.01491083,0,64
1221,100.079,146.957,92.579,138.303,9,78,S70,9,60,1211,364.8365,521.1222,325.171,92.6128,138.2384,130.823,11.9664,11.5175,214.3927,0.89700572,-0.04868712,0,63
1222,279.433,412.026,272.686,402.809,9,79,S71,9,57,1208,360.5066,514.0235,325.171,272.7081,402.7284,132.864,11.8992,11.4462,534.0389,0.9442711,0.0153451,0,62
1223,189.747,279.51,182.592,270.584,9,80,S72,9,58,1209,365.247,520.8366,325.171,182.618,270.5072,132.379,11.916,11.4628,374.1398,0.93078201,-0.01348909,0,61
1224,273.73,402.083,266.952,392.889,9,81,S73,9,55,1206,360.917,513.7379,325.171,266.9749,392.808,132.846,11.8955,11.426,522.6419,0.94195577,0.05519198,0,60
1225,183.478,269.963,176.859,260.664,9,82,S74,9,56,1207,365.6574,520.5511,325.171,176.8849,260.588,132.32,11.9182,11.4385,362.739,0.928926,-0.01302977,0,59
1226,267.995,392.161,261.218,382.967,9,83,S75,9,53,1204,361.3274,513.4524,325.171,261.24,382.8867,132.814,11.8959,11.4088,511.2459,0.939612,0.01663701,0,58
1227,94.642,136.814,86.852,128.381,9,84,S76,9,54,1205,366.0678,520.2655,325.171,86.8874,128.3187,130.563,11.972,11.4839,203.0845,0.88676379,-0.05284821,0,57
1228,89.344,126.554,81.123,118.456,9,85,S77,9,51,1202,361.7379,513.1668,325.171,81.1596,118.3955,130.267,11.9785,11.4509,191.7995,0.87436812,-0.06173713,0,56
1229,178.351,259.611,171.125,250.743,9,86,S78,9,52,1203,366.4782,519.9799,325.171,171.1501,250.667,132.263,11.9212,11.4163,351.384,0.92297499,0.04860687,0,55
1230,172.799,249.552,165.388,240.82,9,87,S79,9,49,1200,362.1483,512.8812,325.171,165.4143,240.7442,132.202,11.9241,11.3945,340.0166,0.91814303,-0.01618077,0,54
1231,262.691,381.934,255.482,373.044,9,88,S80,9,50,1201,366.8887,519.6944,325.171,255.5046,372.9641,132.793,11.8977,11.3901,499.8626,0.93610525,0.01796222,0,53
1232,166.486,240.033,159.65,230.895,9,89,S81,9,47,1198,362.5587,512.5957,325.171,159.676,230.8201,132.125,11.9272,11.3755,328.621,0.9158141,-0.02688266,0,52
1233,256.63,372.235,249.746,363.12,9,90,S82,9,48,1199,367.2991,519.4088,325.171,249.7682,363.0401,132.773,11.8998,11.3751,488.4594,0.9343238,0.0185097,0,51
1234,250.892,362.309,244.008,353.195,9,91,S83,9,45,1196,362.9692,512.3101,325.171,244.0303,353.1148,132.729,11.8997,11.359,477.0682,0.93162993,-0.00877589,0,50
1235,338.743,492.266,334.124,485.4058,9,92,S84,9,46,1197,367.7095,519.1232,325.171,334.145,485.3234,133.035,11.8857,11.3645,633.8151,0.94269676,0.01106683,0,49
1236,84.327,116.065,75.3915,108.526,9,93,S85,9,43,1194,363.3796,512.0245,325.171,75.4293,108.4681,129.907,11.9848,11.4168,180.5577,0.85841815,-0.08000705,0,48
1237,335.056,484.75,328.387,475.4798,9,94,S86,9,44,1195,368.12,518.8377,325.171,328.4077,475.3976,133.018,11.8864,11.3519,625.5687,0.94040582,0.08198767,0,47
1238,245.196,352.35,238.268,343.268,9,95,S87,9,41,1192,363.79,511.739,325.171,238.2907,343.1883,132.704,11.9018,11.346,465.6794,0.92868963,0.02141888,0,46
1239,329.318,474.823,322.648,465.553,9,96,S88,9,42,1193,368.5304,518.5521,325.171,322.6692,465.4707,133.004,11.8875,11.3408,614.1686,0.9384252,0.00973557,0,45
1240,323.904,464.663,316.909,455.625,9,97,S89,9,39,1190,364.2005,511.4534,325.171,316.93,455.5424,132.976,11.8875,11.3302,602.7755,0.93570765,0.0101141,0,44
1241,161.73,229.391,153.909,220.968,9,98,S90,9,40,1191,368.9408,518.2665,325.171,153.9355,220.8932,132.045,11.9299,11.3648,317.2958,0.90727075,-0.0284369,0,43
1242,317.861,454.947,311.169,445.695,9,99,S91,9,37,1188,364.6109,511.1678,325.171,311.1895,445.6131,132.97,11.889,11.3425,591.3696,0.93418698,0.02938671,0,42
1243,239.501,342.386,232.528,333.339,9,100,S92,9,38,1189,369.3513,517.981,325.171,232.5502,333.2598,132.667,11.9029,11.3493,454.2914,0.92559355,-0.00859343,0,41
1244,233.871,332.373,226.785,323.409,9,101,S93,9,35,1186,365.0213,510.8823,325.171,226.8079,323.3299,132.643,11.9054,11.3672,442.9082,0.92215451,-0.00901351,0,40
1245,155.307,219.948,148.167,211.038,9,102,S94,9,36,1187,369.7617,517.6954,325.171,148.1932,210.9639,131.965,11.9331,11.3914,305.9013,0.90480027,-0.01735424,0,39
1246,227.663,322.774,221.041,313.477,9,103,S95,9,33,1184,365.4317,510.5967,325.171,221.0639,313.3978,132.604,11.9062,11.3896,431.5093,0.92018094,-0.00936296,0,38
1247,312.497,444.746,305.427,435.764,9,104,S96,9,34,1185,370.1721,517.4099,325.171,305.4477,435.6824,132.951,11.8899,11.3562,579.9807,0.93116802,0.01098708,0,37
1248,149.559,210.012,142.421,201.105,9,107,S97,9,31,1182,366.2526,510.0256,325.171,142.4477,201.032,131.876,11.9365,11.4238,294.5417,0.89930282,0.06430771,0,34
1249,306.43,435.044,299.684,425.832,9,108,S98,9,32,1183,370.993,516.8387,325.171,299.7046,425.7504,132.927,11.8906,11.3718,568.576,0.9295439,0.03024108,0,33
1250,301.095,424.815,293.94,415.898,9,109,S99,9,29,1180,366.663,509.74,325.171,293.9607,415.8166,132.908,11.8914,11.3906,557.1907,0.9262348,0.01342437,0,32
1251,80.015,105.002,70.1809,98.217,9,110,S100,9,30,1181,371.4034,516.5532,325.171,70.2133,98.1529,144.014,13.3338,11.5447,169.4131,0.83499511,-0.09123969,0,31
1252,144.922,199.242,136.672,191.169,9,111,S101,9,27,1178,367.0735,509.4545,325.171,136.6991,191.0968,131.767,11.9391,11.4621,283.2417,0.8884626,-0.03488125,0,30
1253,223.252,311.866,215.295,303.543,9,112,S102,9,28,1179,371.8138,516.2676,325.171,215.3177,303.4642,132.561,11.9082,11.4124,420.1694,0.91281043,0.02434783,0,29
1254,217.07,302.241,209.547,293.606,9,113,S103,9,25,1176,367.4839,509.1689,325.171,209.5699,293.528,132.524,11.9097,11.4421,408.7747,0.91037738,-0.0109963,0,28
1255,295.511,414.76,288.194,405.963,9,114,S104,9,26,1177,372.2243,515.982,325.171,288.215,405.8813,132.889,11.8927,11.4117,545.8002,0.92334385,0.01296647,0,27
1256,138.21,190.01,130.92,181.23,9,115,S105,9,23,1174,367.8943,508.8833,325.171,130.9468,181.1579,131.654,11.9418,11.5096,271.8448,0.88620929,-0.01982406,0,26
1257,289.474,405.031,282.447,396.026,9,116,S106,9,24,1175,372.6347,515.6965,325.171,282.4676,395.9447,132.866,11.8937,11.4362,534.3999,0.92137368,0.03516439,0,25
1258,284.416,394.585,276.698,386.087,9,117,S107,9,21,1172,368.3048,508.5978,325.171,276.7191,386.0055,132.844,11.911,11.4632,523.0267,0.91699795,0.01275202,0,24
1259,211.454,292.197,203.797,283.667,9,118,S108,9,22,1173,373.0451,515.4109,325.171,203.8198,283.5892,132.479,11.9109,11.475,397.4012,0.90603335,-0.0109646,0,23
1260,278.26,384.938,270.948,376.146,9,119,S109,9,19,1170,368.7152,508.3122,325.171,270.9682,376.065,132.813,11.9343,11.4899,511.6259,0.91508081,-0.00914645,0,22
1261,204.964,282.798,198.044,273.726,9,120,S110,9,20,1171,373.4556,515.1253,325.171,198.067,273.6482,132.422,11.9229,11.5135,386.0007,0.90424593,-0.01083488,0,21
1262,132.449,180.063,125.163,171.286,9,121,S111,9,17,1168,369.1256,508.0266,325.171,125.1902,171.2151,131.527,11.9451,11.5632,260.5024,0.87919554,-0.03263478,0,20
1263,348.492,485.752,343.859,478.5589,9,122,S112,9,18,1169,373.866,514.8398,325.171,343.8784,478.4762,133.038,11.9412,11.4768,634.3811,0.92422726,0.04503172,0,19
1264,345.64,477.252,338.109,468.617,9,123,S113,9,15,1166,369.536,507.7411,325.171,338.1278,468.5338,133.015,11.9607,11.4994,625.8851,0.91968248,0.02275398,0,18
1265,272.605,374.92,265.195,366.203,9,124,S114,9,16,1167,374.2764,514.5542,325.171,265.2158,366.122,132.797,11.9601,11.5193,500.2402,0.91183032,-0.00785216,0,17
1266,126.892,169.947,119.401,161.337,9,125,S115,9,13,1164,369.9465,507.4555,325.171,119.4286,161.2673,131.388,11.9475,11.6318,249.1762,0.87048053,-0.04623044,0,16
1267,200.101,272.182,192.289,263.782,9,126,S116,9,14,1165,374.6868,514.2686,325.171,192.3113,263.704,132.379,11.958,11.5531,374.6603,0.8969285,0.02644797,0,15
1268,267.54,364.457,259.441,356.258,9,127,S117,9,11,1162,370.3569,507.1699,325.171,259.4611,356.1772,132.763,11.9865,11.5488,488.8725,0.90691701,0.01468907,0,14
1269,340.188,467.084,332.356,458.673,9,128,S118,9,12,1163,375.0973,513.9831,325.171,332.3756,458.5901,132.998,11.9818,11.5226,614.4958,0.91671097,0.00979396,0,13
1270,334.709,456.93,326.603,448.727,9,129,S119,9,9,1160,370.7673,506.8844,325.171,326.6219,448.644,132.986,12.0029,11.5467,603.1067,0.91367689,0.00859855,0,12
